,vertex,random
90171,1,1
90172,47,50
90173,1,1
90174,56,1
90175,10,59
90176,10,1
90177,16,1
90178,48,41
90179,33,21
90180,1,27
90181,28,4
90182,63,1
90183,13,1
90184,1,1
90185,45,24
90186,49,1
90187,1,56
90188,1,1
90189,1,1
90190,66,1
90191,1,1
90192,1,13
90193,11,21
90194,1,52
90195,1,1
90196,44,56
90197,14,1
90198,26,1
90199,1,1
90200,6,27
90201,22,1
90202,12,8
90203,8,1
90204,6,1
90205,1,1
90206,4,61
90207,1,1
90208,19,1
90209,25,1
90210,20,55
90211,1,1
90212,30,1
90213,37,32
90214,1,58
90215,6,1
90216,1,1
90217,11,20
90218,6,1
90219,1,8
90220,37,1
90221,27,1
90222,1,1
90223,6,1
90224,6,1
90225,1,22
90226,14,1
90227,6,1
90228,1,1
90229,12,1
90230,1,1
90231,10,1
90232,8,1
90233,4,1
90234,9,1
90235,48,1
90236,51,1
90237,17,30
90238,41,54
90239,57,51
90240,23,9
90241,50,40
90242,1,56
90243,42,9
90244,10,1
90245,12,1
90246,29,1
90247,1,1
90248,1,56
90249,8,1
90250,1,1
90251,31,1
90252,9,1
90253,40,6
90254,33,29
90255,54,1
90256,1,46
90257,1,1
90258,1,1
90259,14,1
90260,1,1
90261,1,1
90262,6,1
90263,53,1
90264,1,39
90265,1,1
90266,6,30
90267,1,54
90268,1,1
90269,66,1
90270,8,1
90271,21,1
90272,41,1
90273,1,1
90274,9,1
90275,49,17
90276,43,50
90277,8,48
90278,1,16
90279,28,1
90280,1,44
90281,26,1
90282,1,1
90283,1,33
90284,44,1
90285,1,22
90286,18,1
90287,55,1
90288,6,1
90289,6,1
90290,67,1
90291,6,1
90292,9,40
90293,8,20
90294,40,1
90295,26,1
90296,9,1
90297,64,60
90298,15,65
90299,1,1
90300,1,34
90301,1,47
90302,45,1
90303,1,1
90304,1,43
90305,58,59
90306,1,1
90307,8,1
90308,1,1
90309,1,56
90310,1,27
90311,8,1
90312,1,66
90313,15,1
90314,19,1
90315,12,1
90316,6,1
90317,30,1
90318,1,1
90319,1,62
90320,1,1
90321,38,55
90322,14,1
90323,47,1
90324,54,47
90325,31,1
90326,1,1
90327,1,1
90328,46,50
90329,1,37
90330,1,1
90331,39,44
90332,20,27
90333,25,50
90334,43,37
90335,1,41
90336,35,1
90337,14,1
90338,1,1
90339,12,1
90340,35,23
90341,17,1
90342,18,50
90343,1,1
90344,9,1
90345,47,1
90346,4,1
90347,16,18
90348,32,1
90349,25,18
90350,16,1
90351,1,28
90352,20,1
90353,1,1
90354,31,1
90355,19,12
90356,1,1
90357,12,1
90358,42,1
90359,17,1
90360,33,1
90361,1,43
90362,22,1
90363,50,1
90364,4,1
90365,1,17
90366,42,31
90367,36,1
90368,12,37
90369,12,27
90370,21,1
90371,8,1
90372,56,25
90373,14,1
90374,31,31
90375,23,1
90376,1,59
90377,1,1
90378,41,47
90379,1,1
90380,13,1
90381,58,1
90382,1,1
90383,8,1
90384,1,1
90385,10,1
90386,57,52
90387,1,1
90388,60,1
90389,1,1
90390,16,20
90391,1,28
90392,1,40
90393,35,1
90394,8,1
90395,21,1
90396,42,17
90397,17,1
90398,10,45
90399,1,1
90400,55,1
90401,46,1
90402,52,50
90403,6,1
90404,17,1
90405,8,1
90406,1,1
90407,4,24
90408,6,1
90409,9,44
90410,25,22
90411,1,1
90412,1,1
90413,1,41
90414,15,1
90415,1,62
90416,50,1
90417,26,36
90418,32,43
90419,1,31
90420,39,1
90421,1,61
90422,9,1
90423,4,1
90424,1,1
90425,8,9
90426,6,12
90427,1,37
90428,1,58
90429,1,1
90430,6,39
90431,30,20
90432,11,32
90433,1,56
90434,11,1
90435,4,1
90436,12,1
90437,1,1
90438,1,29
90439,26,18
90440,46,1
90441,1,24
90442,1,23
90443,1,65
90444,16,26
90445,20,1
90446,1,15
90447,1,8
90448,1,1
90449,1,1
90450,8,1
90451,1,54
90452,11,1
90453,1,38
90454,55,1
90455,17,1
90456,33,1
90457,17,1
90458,51,1
90459,4,16
90460,15,44
90461,20,1
90462,43,1
90463,22,1
90464,54,4
90465,4,1
90466,1,1
90467,41,46
90468,4,1
90469,39,1
90470,20,1
90471,41,1
90472,22,1
90473,24,1
90474,31,1
90475,30,1
90476,1,57
90477,64,6
90478,1,1
90479,55,1
90480,1,1
90481,21,1
90482,1,1
90483,63,6
90484,16,1
90485,31,55
90486,53,1
90487,6,1
90488,41,15
90489,1,19
90490,6,47
90491,9,1
90492,30,1
90493,38,1
90494,51,1
90495,1,1
90496,56,1
90497,15,14
90498,24,1
90499,53,16
90500,28,21
90501,4,1
90502,51,1
90503,58,51
90504,4,21
90505,23,22
90506,1,37
90507,24,53
90508,28,1
90509,6,1
90510,8,38
90511,31,1
90512,1,16
90513,19,1
90514,1,49
90515,1,1
90516,12,1
90517,1,1
90518,6,10
90519,1,44
90520,1,1
90521,21,1
90522,6,20
90523,9,42
90524,1,58
90525,34,1
90526,15,1
90527,55,31
90528,24,54
90529,1,1
90530,1,1
90531,6,1
90532,25,1
90533,12,1
90534,18,1
90535,12,1
90536,10,1
90537,6,56
90538,8,50
90539,40,1
90540,1,52
90541,46,1
90542,8,10
90543,45,51
90544,31,51
90545,1,26
90546,43,1
90547,37,1
90548,58,44
90549,1,36
90550,15,1
90551,1,1
90552,1,16
90553,11,1
90554,1,1
90555,1,1
90556,4,1
90557,1,1
90558,22,1
90559,1,1
90560,36,1
90561,1,1
90562,1,1
90563,4,1
90564,1,1
90565,8,1
90566,55,1
90567,1,1
90568,1,1
90569,30,6
90570,39,1
90571,50,18
90572,1,1
90573,1,39
90574,35,1
90575,1,1
90576,41,1
90577,46,1
90578,22,1
90579,6,1
90580,61,1
90581,1,1
90582,65,1
90583,4,33
90584,1,1
90585,1,1
90586,22,1
90587,1,1
90588,1,1
90589,6,1
90590,1,53
90591,51,1
90592,6,1
90593,24,46
90594,1,1
90595,11,1
90596,37,1
90597,44,1
90598,1,45
90599,1,32
90600,18,16
90601,1,1
90602,49,1
90603,1,1
90604,1,39
90605,1,60
90606,12,1
90607,20,1
90608,10,1
90609,11,1
90610,1,36
90611,9,1
90612,61,1
90613,12,1
90614,41,9
90615,47,1
90616,26,17
90617,1,33
90618,12,1
90619,1,15
90620,9,1
90621,1,8
90622,1,1
90623,37,51
90624,6,1
90625,56,25
90626,53,6
90627,50,50
90628,9,15
90629,1,1
90630,32,53
90631,1,1
90632,8,1
90633,1,1
90634,35,1
90635,4,54
90636,13,8
90637,1,49
90638,1,22
90639,6,1
90640,32,34
90641,8,1
90642,23,1
90643,1,1
90644,1,1
90645,6,51
90646,1,28
90647,4,1
90648,11,6
90649,8,27
90650,4,26
90651,1,50
90652,56,46
90653,19,1
90654,8,1
90655,58,61
90656,9,25
90657,18,29
90658,1,1
90659,1,1
90660,6,39
90661,10,38
90662,33,21
90663,21,1
90664,15,1
90665,51,1
90666,36,1
90667,18,36
90668,1,1
90669,51,29
90670,1,1
90671,18,1
90672,1,1
90673,6,40
90674,8,48
90675,9,1
90676,51,44
90677,6,1
90678,44,1
90679,1,1
90680,18,1
90681,10,19
90682,8,1
90683,38,1
90684,1,43
90685,38,40
90686,61,1
90687,32,1
90688,51,1
90689,1,51
90690,14,1
90691,1,9
90692,1,1
90693,45,58
90694,22,1
90695,39,1
90696,56,64
90697,56,1
90698,1,33
90699,1,1
90700,1,22
90701,13,1
90702,33,38
90703,41,31
90704,53,1
90705,33,1
90706,11,1
90707,4,1
90708,1,59
90709,6,1
90710,55,1
90711,1,1
90712,16,40
90713,43,42
90714,6,1
90715,31,14
90716,1,1
90717,1,36
90718,35,56
90719,1,17
90720,1,12
90721,1,1
90722,1,1
90723,1,1
90724,1,40
90725,1,35
90726,32,1
90727,4,28
90728,6,1
90729,28,1
90730,14,1
90731,12,1
90732,40,1
90733,1,1
90734,1,1
90735,53,1
90736,1,1
90737,6,1
90738,56,1
90739,10,1
90740,1,1
90741,1,46
90742,1,1
90743,1,34
90744,8,1
90745,1,1
90746,1,1
90747,32,60
90748,24,1
90749,1,1
90750,6,39
90751,1,1
90752,1,1
90753,60,1
90754,52,1
90755,8,1
90756,6,1
90757,59,15
90758,6,12
90759,6,1
90760,1,14
90761,11,1
90762,29,1
90763,30,57
90764,1,1
90765,39,18
90766,36,1
90767,1,37
90768,1,1
90769,47,1
90770,1,1
90771,10,19
90772,34,1
90773,1,25
90774,1,1
90775,20,1
90776,27,8
90777,1,1
90778,25,1
90779,29,1
90780,1,1
90781,42,1
90782,6,1
90783,9,1
90784,42,43
90785,10,1
90786,43,1
90787,57,1
90788,28,1
90789,38,47
90790,59,21
90791,1,43
90792,31,26
90793,1,1
90794,9,1
90795,8,37
90796,58,21
90797,1,1
90798,62,40
90799,12,1
90800,1,46
90801,49,30
90802,43,59
90803,51,48
90804,1,1
90805,9,1
90806,4,1
90807,4,1
90808,6,57
90809,1,37
90810,1,21
90811,6,1
90812,38,21
90813,1,1
90814,48,1
90815,14,1
90816,45,1
90817,1,1
90818,1,1
90819,1,1
90820,1,49
90821,4,1
90822,62,12
90823,1,49
90824,11,1
90825,63,59
90826,1,1
90827,22,42
90828,1,1
90829,1,40
90830,1,39
90831,17,1
90832,1,1
90833,23,31
90834,58,1
90835,39,16
90836,42,63
90837,1,1
90838,12,1
90839,1,1
90840,14,41
90841,44,1
90842,31,1
90843,54,38
90844,1,1
90845,9,1
90846,12,1
90847,1,28
90848,38,1
90849,6,1
90850,14,42
90851,6,1
90852,1,1
90853,55,35
90854,1,18
90855,48,1
90856,22,44
90857,6,44
90858,1,27
90859,66,11
90860,1,1
90861,50,29
90862,6,1
90863,9,1
90864,14,1
90865,15,51
90866,12,1
90867,27,1
90868,1,1
90869,44,1
90870,29,18
90871,25,1
90872,37,1
90873,51,1
90874,1,54
90875,55,45
90876,51,24
90877,1,24
90878,32,1
90879,10,25
90880,6,1
90881,52,1
90882,1,1
90883,6,21
90884,12,1
90885,16,1
90886,50,12
90887,29,28
90888,14,46
90889,1,1
90890,37,23
90891,27,1
90892,6,43
90893,16,1
90894,1,1
90895,9,1
90896,8,1
90897,55,6
90898,4,39
90899,1,1
90900,27,33
90901,48,20
90902,6,31
90903,1,44
90904,1,1
90905,54,27
90906,9,29
90907,32,1
90908,20,1
90909,1,1
90910,6,42
90911,1,1
90912,1,40
90913,50,48
90914,1,39
90915,1,44
90916,31,43
90917,35,58
90918,1,54
90919,1,31
90920,61,57
90921,1,1
90922,10,1
90923,1,1
90924,1,38
90925,26,1
90926,24,1
90927,1,1
90928,1,1
90929,54,1
90930,4,1
90931,15,56
90932,1,1
90933,1,1
90934,32,19
90935,38,59
90936,4,1
90937,15,24
90938,1,1
90939,34,37
90940,63,1
90941,12,47
90942,21,1
90943,46,1
90944,1,1
90945,40,43
90946,43,1
90947,1,1
90948,43,1
90949,40,33
90950,1,1
90951,37,1
90952,28,1
90953,11,1
90954,38,18
90955,1,1
90956,56,1
90957,1,1
90958,1,1
90959,1,1
90960,53,1
90961,24,23
90962,4,12
90963,19,9
90964,27,1
90965,1,32
90966,1,1
90967,1,1
90968,60,1
90969,1,22
90970,1,1
90971,9,11
90972,45,1
90973,1,1
90974,59,1
90975,8,1
90976,6,1
90977,6,1
90978,34,1
90979,42,44
90980,8,47
90981,13,1
90982,1,61
90983,1,1
90984,1,1
90985,1,47
90986,47,56
90987,31,1
90988,23,1
90989,4,1
90990,1,1
90991,1,1
90992,24,48
90993,37,1
90994,1,41
90995,55,56
90996,1,1
90997,1,1
90998,1,55
90999,1,1
91000,10,1
91001,45,1
91002,61,1
91003,8,1
91004,8,1
91005,55,45
91006,6,30
91007,4,1
91008,53,1
91009,12,1
91010,63,1
91011,49,25
91012,12,53
91013,9,1
91014,46,1
91015,10,1
91016,8,1
91017,55,1
91018,27,54
91019,57,1
91020,1,42
91021,20,1
91022,41,16
91023,1,52
91024,1,1
91025,43,1
91026,54,1
91027,1,27
91028,13,36
91029,6,27
91030,41,20
91031,15,16
91032,23,1
91033,1,32
91034,1,1
91035,1,38
91036,17,1
91037,6,1
91038,18,1
91039,48,40
91040,6,1
91041,17,1
91042,46,1
91043,19,1
91044,1,1
91045,37,1
91046,27,1
91047,4,1
91048,55,28
91049,1,1
91050,28,1
91051,18,56
91052,12,59
91053,6,1
91054,18,8
91055,1,1
91056,20,8
91057,1,1
91058,31,1
91059,9,1
91060,9,41
91061,11,1
91062,19,43
91063,38,36
91064,15,36
91065,1,1
91066,40,1
91067,4,1
91068,30,1
91069,1,53
91070,1,1
91071,4,1
91072,1,1
91073,1,1
91074,1,31
91075,57,17
91076,1,1
91077,14,1
91078,12,36
91079,10,1
91080,56,1
91081,9,16
91082,36,1
91083,61,1
91084,15,1
91085,19,1
91086,1,1
91087,25,1
91088,1,40
91089,8,1
91090,4,42
91091,4,14
91092,50,14
91093,6,50
91094,34,43
91095,38,1
91096,30,1
91097,22,1
91098,1,36
91099,1,31
91100,11,1
91101,53,1
91102,1,60
91103,6,1
91104,1,1
91105,45,1
91106,10,19
91107,1,1
91108,43,1
91109,1,1
91110,31,33
91111,8,1
91112,22,45
91113,1,12
91114,9,59
91115,18,1
91116,1,56
91117,40,1
91118,1,1
91119,58,22
91120,1,1
91121,1,20
91122,34,1
91123,51,1
91124,44,1
91125,1,1
91126,1,1
91127,17,46
91128,6,1
91129,1,47
91130,12,1
91131,1,1
91132,8,60
91133,1,30
91134,33,8
91135,1,48
91136,1,47
91137,31,1
91138,1,14
91139,34,1
91140,6,49
91141,22,1
91142,1,1
91143,45,56
91144,1,1
91145,1,1
91146,1,1
91147,1,55
91148,1,28
91149,56,1
91150,1,1
91151,40,36
91152,1,1
91153,1,1
91154,13,20
91155,1,22
91156,36,1
91157,1,1
91158,6,1
91159,33,1
91160,1,1
91161,6,1
91162,6,1
91163,18,1
91164,1,57
91165,50,1
91166,60,53
91167,1,1
91168,4,26
91169,1,1
91170,6,53
91171,1,31
91172,1,1
91173,25,1
91174,8,1
91175,62,1
91176,28,31
91177,26,15
91178,6,56
91179,30,35
91180,6,1
91181,36,1
91182,27,1
91183,22,37
91184,1,62
91185,12,1
91186,1,9
91187,1,1
91188,8,41
91189,44,1
91190,1,1
91191,4,59
91192,1,1
91193,49,1
91194,1,1
91195,1,1
91196,1,58
91197,1,1
91198,1,1
91199,22,1
91200,18,1
91201,1,1
91202,1,1
91203,24,1
91204,1,1
91205,42,6
91206,47,1
91207,21,1
91208,26,1
91209,4,1
91210,27,1
91211,16,1
91212,4,1
91213,1,1
91214,49,1
91215,1,1
91216,1,43
91217,54,1
91218,41,1
91219,4,1
91220,15,1
91221,1,56
91222,1,1
91223,20,1
91224,6,1
91225,56,1
91226,1,1
91227,1,44
91228,52,1
91229,13,39
91230,27,34
91231,1,1
91232,55,1
91233,1,13
91234,61,64
91235,41,1
91236,53,1
91237,34,1
91238,30,62
91239,1,33
91240,6,1
91241,1,1
91242,12,1
91243,1,51
91244,14,50
91245,1,1
91246,1,33
91247,32,1
91248,25,39
91249,41,62
91250,1,31
91251,1,28
91252,21,1
91253,40,1
91254,46,1
91255,1,1
91256,61,49
91257,1,46
91258,1,1
91259,36,1
91260,8,40
91261,9,1
91262,4,12
91263,48,57
91264,14,53
91265,6,1
91266,1,1
91267,1,34
91268,1,30
91269,48,1
91270,1,1
91271,1,1
91272,1,1
91273,12,19
91274,9,14
91275,34,34
91276,1,1
91277,1,57
91278,47,1
91279,1,53
91280,1,1
91281,21,1
91282,36,1
91283,63,58
91284,9,1
91285,1,1
91286,8,1
91287,1,56
91288,28,49
91289,1,1
91290,45,50
91291,1,45
91292,29,32
91293,20,1
91294,1,1
91295,19,53
91296,1,23
91297,1,54
91298,1,1
91299,1,1
91300,6,1
91301,65,21
91302,1,1
91303,52,1
91304,8,26
91305,65,1
91306,40,1
91307,1,1
91308,47,1
91309,1,1
91310,6,64
91311,38,1
91312,34,1
91313,1,16
91314,18,1
91315,1,1
91316,1,1
91317,28,26
91318,12,1
91319,38,1
91320,25,1
91321,1,6
91322,1,30
91323,8,21
91324,8,1
91325,29,1
91326,1,47
91327,1,1
91328,4,1
91329,44,1
91330,41,50
91331,1,1
91332,50,35
91333,12,1
91334,33,61
91335,1,1
91336,1,36
91337,1,1
91338,1,1
91339,1,16
91340,8,39
91341,17,23
91342,32,1
91343,37,1
91344,1,16
91345,4,1
91346,6,59
91347,1,1
91348,1,1
91349,40,38
91350,8,1
91351,13,1
91352,26,47
91353,9,54
91354,1,1
91355,14,1
91356,4,1
91357,1,1
91358,1,1
91359,4,23
91360,4,1
91361,1,1
91362,1,1
91363,1,28
91364,1,27
91365,34,14
91366,48,1
91367,1,1
91368,38,1
91369,19,1
91370,20,60
91371,35,61
91372,1,1
91373,1,55
91374,16,1
91375,14,41
91376,20,1
91377,22,1
91378,1,1
91379,1,1
91380,59,1
91381,43,1
91382,1,65
91383,4,35
91384,34,1
91385,1,47
91386,16,1
91387,19,1
91388,28,1
91389,40,1
91390,15,12
91391,1,1
91392,32,1
91393,58,17
91394,50,1
91395,43,52
91396,1,1
91397,1,19
91398,1,1
91399,48,1
91400,1,1
91401,34,36
91402,8,1
91403,6,1
91404,1,53
91405,1,1
91406,6,1
91407,33,1
91408,1,1
91409,1,1
91410,1,1
91411,4,34
91412,63,39
91413,23,44
91414,1,1
91415,1,1
91416,15,53
91417,16,1
91418,57,1
91419,8,1
91420,50,1
91421,31,43
91422,30,40
91423,11,1
91424,58,1
91425,6,1
91426,1,1
91427,6,1
91428,1,1
91429,56,1
91430,49,1
91431,15,1
91432,58,1
91433,1,1
91434,6,1
91435,1,1
91436,48,18
91437,8,1
91438,1,1
91439,55,1
91440,48,1
91441,36,1
91442,54,1
91443,39,1
91444,4,30
91445,42,1
91446,1,36
91447,6,1
91448,8,1
91449,54,1
91450,18,1
91451,30,28
91452,35,15
91453,1,1
91454,1,1
91455,1,38
91456,6,44
91457,1,1
91458,48,26
91459,1,1
91460,10,59
91461,33,1
91462,10,1
91463,1,21
91464,54,46
91465,6,1
91466,1,46
91467,46,1
91468,32,33
91469,46,53
91470,1,38
91471,38,37
91472,55,1
91473,1,31
91474,41,9
91475,1,1
91476,57,1
91477,1,1
91478,1,1
91479,8,1
91480,32,36
91481,1,1
91482,6,1
91483,12,1
91484,30,48
91485,1,10
91486,48,1
91487,1,1
91488,32,11
91489,40,1
91490,1,11
91491,9,1
91492,61,43
91493,6,22
91494,1,27
91495,49,14
91496,8,1
91497,47,1
91498,22,1
91499,8,1
91500,44,1
91501,1,1
91502,47,1
91503,62,1
91504,1,1
91505,10,1
91506,8,1
91507,1,1
91508,18,1
91509,14,1
91510,26,1
91511,1,1
91512,21,28
91513,55,22
91514,18,1
91515,39,23
91516,47,1
91517,1,1
91518,6,1
91519,18,50
91520,4,21
91521,1,1
91522,11,1
91523,1,1
91524,28,1
91525,15,27
91526,1,1
91527,28,24
91528,41,1
91529,1,1
91530,52,1
91531,1,1
91532,31,1
91533,6,59
91534,22,1
91535,17,53
91536,9,43
91537,48,1
91538,18,1
91539,55,26
91540,12,1
91541,11,1
91542,1,1
91543,12,52
91544,38,21
91545,12,1
91546,1,16
91547,21,46
91548,49,1
91549,41,40
91550,54,1
91551,44,26
91552,1,1
91553,66,1
91554,9,47
91555,1,21
91556,42,1
91557,37,1
91558,53,1
91559,20,1
91560,56,55
91561,1,1
91562,1,1
91563,8,1
91564,14,45
91565,4,1
91566,1,1
91567,22,38
91568,1,30
91569,1,1
91570,1,1
91571,25,48
91572,41,1
91573,44,1
91574,6,1
91575,14,39
91576,28,56
91577,50,1
91578,4,1
91579,41,60
91580,14,1
91581,15,1
91582,1,1
91583,1,37
91584,52,1
91585,1,1
91586,51,1
91587,26,1
91588,43,37
91589,50,1
91590,4,56
91591,1,30
91592,1,53
91593,1,27
91594,1,1
91595,27,9
91596,31,1
91597,39,1
91598,1,20
91599,33,1
91600,1,1
91601,6,1
91602,1,1
91603,26,1
91604,1,1
91605,1,1
91606,29,1
91607,1,1
91608,9,1
91609,58,1
91610,40,14
91611,58,1
91612,55,1
91613,62,39
91614,18,1
91615,41,1
91616,1,48
91617,9,1
91618,32,1
91619,9,29
91620,1,1
91621,1,54
91622,62,35
91623,9,52
91624,24,1
91625,11,1
91626,8,1
91627,31,1
91628,1,1
91629,14,1
91630,45,1
91631,1,1
91632,10,53
91633,1,63
91634,46,1
91635,19,1
91636,1,35
91637,40,1
91638,26,1
91639,1,1
91640,1,1
91641,59,59
91642,8,1
91643,1,1
91644,38,1
91645,1,1
91646,4,22
91647,55,1
91648,44,1
91649,14,1
91650,1,56
91651,18,50
91652,1,46
91653,40,48
91654,20,1
91655,1,36
91656,48,1
91657,26,1
91658,1,1
91659,41,1
91660,1,1
91661,1,50
91662,4,1
91663,54,1
91664,8,36
91665,8,28
91666,1,1
91667,9,1
91668,35,54
91669,6,1
91670,44,43
91671,1,1
91672,1,1
91673,1,57
91674,56,22
91675,39,1
91676,1,14
91677,1,1
91678,1,43
91679,19,46
91680,1,1
91681,21,1
91682,25,1
91683,6,1
91684,17,1
91685,4,30
91686,1,51
91687,36,1
91688,37,27
91689,42,1
91690,58,60
91691,1,1
91692,60,1
91693,1,1
91694,4,1
91695,34,1
91696,1,1
91697,1,42
91698,6,14
91699,1,22
91700,49,1
91701,29,1
91702,1,1
91703,43,1
91704,1,1
91705,1,1
91706,55,40
91707,28,1
91708,6,1
91709,28,1
91710,1,1
91711,36,9
91712,18,32
91713,1,1
91714,24,22
91715,25,41
91716,1,1
91717,17,8
91718,25,20
91719,48,1
91720,48,1
91721,4,1
91722,1,47
91723,27,9
91724,1,1
91725,25,6
91726,28,1
91727,23,1
91728,1,25
91729,26,1
91730,1,1
91731,1,33
91732,60,46
91733,6,1
91734,61,52
91735,16,1
91736,1,1
91737,1,8
91738,36,53
91739,1,1
91740,1,23
91741,1,41
91742,51,15
91743,1,43
91744,20,27
91745,9,1
91746,1,1
91747,29,6
91748,30,37
91749,4,11
91750,4,1
91751,1,48
91752,1,32
91753,14,1
91754,56,1
91755,45,58
91756,49,1
91757,9,31
91758,24,1
91759,1,1
91760,35,33
91761,62,1
91762,6,1
91763,12,27
91764,1,1
91765,1,1
91766,1,1
91767,39,1
91768,1,1
91769,1,1
91770,14,14
91771,27,34
91772,1,44
91773,24,1
91774,1,20
91775,1,58
91776,8,29
91777,41,1
91778,28,1
91779,48,1
91780,1,1
91781,54,62
91782,1,1
91783,6,6
91784,34,1
91785,4,37
91786,1,12
91787,34,45
91788,12,1
91789,12,41
91790,16,1
91791,9,49
91792,46,53
91793,1,1
91794,14,1
91795,56,1
91796,1,49
91797,1,12
91798,1,50
91799,34,65
91800,28,1
91801,12,1
91802,1,1
91803,1,18
91804,52,1
91805,1,1
91806,1,45
91807,16,1
91808,45,37
91809,1,1
91810,28,14
91811,8,36
91812,6,1
91813,8,1
91814,14,43
91815,1,1
91816,1,11
91817,1,1
91818,24,36
91819,1,1
91820,4,1
91821,52,38
91822,37,1
91823,1,1
91824,44,1
91825,36,12
91826,27,1
91827,50,1
91828,1,1
91829,1,1
91830,20,59
91831,4,1
91832,29,41
91833,6,1
91834,1,47
91835,8,1
91836,16,1
91837,1,1
91838,38,63
91839,63,1
91840,47,60
91841,36,1
91842,6,1
91843,20,1
91844,1,1
91845,4,1
91846,1,21
91847,64,54
91848,1,1
91849,1,30
91850,1,1
91851,24,10
91852,52,1
91853,1,1
91854,9,29
91855,65,1
91856,1,1
91857,48,56
91858,16,1
91859,1,1
91860,36,29
91861,13,1
91862,39,1
91863,18,1
91864,18,1
91865,20,1
91866,1,1
91867,1,1
91868,50,27
91869,28,1
91870,8,34
91871,27,1
91872,1,1
91873,30,46
91874,47,1
91875,6,1
91876,23,1
91877,1,1
91878,1,40
91879,1,23
91880,1,1
91881,1,9
91882,56,1
91883,6,41
91884,54,1
91885,12,1
91886,16,42
91887,8,1
91888,1,56
91889,1,1
91890,1,1
91891,21,15
91892,1,42
91893,28,1
91894,1,57
91895,1,1
91896,1,1
91897,4,1
91898,1,22
91899,1,22
91900,1,1
91901,10,36
91902,20,1
91903,1,1
91904,35,1
91905,8,1
91906,12,1
91907,22,47
91908,1,1
91909,23,1
91910,12,22
91911,24,1
91912,32,1
91913,32,1
91914,46,1
91915,1,36
91916,15,1
91917,4,20
91918,47,1
91919,1,1
91920,18,49
91921,42,1
91922,10,1
91923,30,28
91924,1,1
91925,56,1
91926,1,1
91927,30,1
91928,1,57
91929,11,32
91930,13,27
91931,1,1
91932,56,31
91933,37,1
91934,8,1
91935,1,1
91936,1,1
91937,1,6
91938,6,1
91939,12,1
91940,18,47
91941,60,39
91942,38,9
91943,14,1
91944,1,1
91945,26,25
91946,6,58
91947,1,1
91948,24,58
91949,14,6
91950,6,6
91951,1,1
91952,35,1
91953,63,1
91954,28,48
91955,11,43
